600,1,1.0,0.9933333333333333,0.9950248756218906,0.9900990099009901,1.0,0.99,0.98,1.0,1.0,153.78281784057617
600,1,1.0,0.9933333333333333,0.9950248756218906,0.9900990099009901,1.0,0.99,0.98,1.0,1.0,136.5333650112152
600,1,1.0,0.9933333333333333,0.9950248756218906,0.9900990099009901,1.0,0.99,0.98,1.0,1.0,137.42457914352417
600,1,1.0,0.9933333333333333,0.9950248756218906,0.9900990099009901,1.0,0.99,0.98,1.0,1.0,214.9118583202362
600,1,1.0,0.9933333333333333,0.9950248756218906,0.9900990099009901,1.0,0.99,0.98,1.0,1.0,283.9095163345337
600,1,1.0,0.9933333333333333,0.9950248756218906,0.9900990099009901,1.0,0.99,0.98,1.0,1.0,180.68674182891846
600,1,1.0,0.9933333333333333,0.9950248756218906,0.9900990099009901,1.0,0.99,0.98,1.0,1.0,185.81185126304626
600,1,1.0,0.9933333333333333,0.9950248756218906,0.9900990099009901,1.0,0.99,0.98,1.0,1.0,217.66823840141296
600,1,1.0,0.9933333333333333,0.9950248756218906,0.9900990099009901,1.0,0.99,0.98,1.0,1.0,194.20522689819336
600,1,1.0,0.9933333333333333,0.9950248756218906,0.9900990099009901,1.0,0.99,0.98,1.0,1.0,164.24830174446106
