600,1,1.0,0.7883333333333333,0.8561721404303511,0.782608695652174,0.945,0.71,0.475,0.925,0.965,138.28653049468994
600,1,1.0,0.7883333333333333,0.8561721404303511,0.782608695652174,0.945,0.71,0.475,0.925,0.965,155.85678482055664
600,1,1.0,0.7883333333333333,0.8561721404303511,0.782608695652174,0.945,0.71,0.475,0.925,0.965,164.24668645858765
600,1,1.0,0.7883333333333333,0.8561721404303511,0.782608695652174,0.945,0.71,0.475,0.925,0.965,185.54997205734253
600,1,1.0,0.7883333333333333,0.8561721404303511,0.782608695652174,0.945,0.71,0.475,0.925,0.965,170.42046976089478
600,1,1.0,0.7883333333333333,0.8561721404303511,0.782608695652174,0.945,0.71,0.475,0.925,0.965,515.8065028190613
600,1,1.0,0.7883333333333333,0.8561721404303511,0.782608695652174,0.945,0.71,0.475,0.925,0.965,137.1302192211151
600,1,1.0,0.7883333333333333,0.8561721404303511,0.782608695652174,0.945,0.71,0.475,0.925,0.965,146.45811986923218
600,1,1.0,0.7883333333333333,0.8561721404303511,0.782608695652174,0.945,0.71,0.475,0.925,0.965,151.17751741409302
600,1,1.0,0.7883333333333333,0.8561721404303511,0.782608695652174,0.945,0.71,0.475,0.925,0.965,277.1289236545563
